"GenusSpecies"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"193"	"Acosmium cardenasii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.559088953	NA
"194"	"Acosmium dasycarpum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44368421052632	NA	NA	NA	NA	NA	NA
"195"	"Acosmium elegans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.635	NA	NA	NA	NA	NA	NA
"196"	"Acrocarpus fraxinifolius"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	NA	NA	NA
"197"	"Acronychia acidula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.764705882	NA
"198"	"Acronychia pedunculata"	NA	NA	NA	NA	NA	NA	NA	NA	2.16	2.1	NA	NA	NA	NA	9.708737864	NA
"199"	"Acronychia wilcoxiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.169702726	NA
"200"	"Acropogon dzumacensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	5.68	NA
"201"	"Acroporium fuscoflavum"	NA	NA	NA	NA	NA	NA	NA	NA	0.0899	0.69	NA	NA	NA	NA	8.928571428	NA
"202"	"Acrotome sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA	NA	NA
"203"	"Acrotriche rigida"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.01215488766667	NA
"204"	"Actaea rubra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA
"205"	"Actaea spicata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.885	NA
"206"	"Actinidia deliciosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA
"207"	"Actinobole uliginosum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.04494301	NA
"208"	"Actinodaphne ambigua"	NA	NA	NA	NA	NA	NA	NA	NA	1.74	1.14	NA	NA	NA	NA	6.535947712	NA
"209"	"Actinodaphne borneensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.195117928	NA
"210"	"Actinomeris alternifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.54316	NA	NA	NA	NA	35.629	NA
"211"	"Actinostemon communis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA	NA	NA
"212"	"Actinostemon concepcionis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.4542884615	NA
"213"	"Actinotus helianthi"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.968970588	NA
"214"	"Actinotus minor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.372232657	NA
"215"	"Adelia triloba"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.862484016	NA	NA	NA	NA	26.9577470586818	NA
"216"	"Adelobotrys adscendens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.599399876	NA
"217"	"Adelobotrys scandens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA
"218"	"Adenanthera pavonina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99333333333333	NA	NA	NA	NA	NA	NA
"219"	"Adenanthos cygnorum"	NA	NA	NA	NA	NA	NA	NA	NA	1.8313022415	0.809333333333333	NA	NA	NA	NA	4.299891258	NA
"220"	"Adenocalymma subincanum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.152915493	NA
"221"	"Adenocarpus foliolosus"	NA	NA	NA	NA	NA	NA	NA	NA	3.882967714	3.88958	NA	NA	NA	NA	10.017028949	NA
"222"	"Adenophora stenanthina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.848	NA	NA	NA	NA	NA	NA
"223"	"Adenostoma fasciculatum"	NA	NA	NA	NA	NA	NA	NA	NA	2.5059860215	1.02681161379167	NA	NA	NA	0.369498	4.4054946096	NA
"224"	"Adenostoma sparsifolium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA
"225"	"Adenostyles alliariae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.496303	NA	NA	NA	0.549244	24.769	NA
"226"	"Adenostyles alpina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.724342	NA	NA	NA	1.20258	NA	NA
"227"	"Adesmia bicolor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.979463108	NA
"228"	"Adiantum flabellulatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0375	NA	NA	NA	NA	NA	NA
"229"	"Adiantum formosum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.242843137	NA
"230"	"Adiantum latifolium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.258064516	NA
"231"	"Adiantum pedatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.37007874	NA
"232"	"Adina cordifolia"	NA	NA	NA	NA	NA	NA	NA	NA	2.55607	2.09	NA	NA	NA	NA	8.176614881	NA
"233"	"Adinandra dumosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.47333333333333	NA
"234"	"Adinandra hainanensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.135	NA	NA	NA	NA	NA	NA
"235"	"Adonis aestivalis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.0647435896667	NA
"236"	"Adonis dentata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12333333333333	NA	NA	NA	NA	NA	NA
"237"	"Adonis vernalis"	NA	NA	NA	NA	NA	NA	NA	NA	1.944525233	2.81	NA	NA	NA	NA	15.3932770116923	NA
"238"	"Adoxa moschatellina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.725	NA	NA	NA	NA	38.45	NA
"239"	"Aechmea magdalenae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.142857142	NA
"240"	"Aechmea nudicaulis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA
"241"	"Aegiceras corniculatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33471428571429	NA	NA	NA	NA	7.19399999966667	NA
"242"	"Aegilops biuncialis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.225	NA
"243"	"Aegilops caudata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.85	NA
"244"	"Aegilops columnaris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.225	NA
"245"	"Aegilops comosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.75	NA
"246"	"Aegilops crassa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6	NA
"247"	"Aegilops cylindrica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.875	NA
"248"	"Aegilops geniculata"	NA	NA	NA	NA	NA	NA	NA	NA	1.1571255995	2.8866125	NA	NA	NA	NA	24.5428571428571	NA
"249"	"Aegilops juvenalis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.175	NA
"250"	"Aegilops kotschyi"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.386284501	NA
"251"	"Aegilops longissima"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.075	NA
"252"	"Aegilops neglecta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.091	NA	NA	NA	NA	25.5301666666667	NA
"253"	"Aegilops ovata"	17.7	NA	NA	NA	NA	NA	NA	NA	1.2257395	2.7425	NA	NA	NA	NA	22.405	NA
"254"	"Aegilops peregrina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.1	NA
"255"	"Aegilops searsii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3	NA
"256"	"Aegilops speltoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.575	NA
"257"	"Aegilops tauschii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.6	NA
"258"	"Aegilops triuncialis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	NA	NA	NA	24.92	NA
"259"	"Aegilops umbellulata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.275	NA
"260"	"Aegilops uniaristata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.3	NA
"261"	"Aegilops vavilovii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3	NA
"262"	"Aegilops ventricosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.325	NA
"263"	"Aegiphila cephalophora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.438278593	NA	NA	NA	NA	24.6386681311818	NA
"264"	"Aegiphila costaricensis"	NA	NA	NA	NA	NA	NA	NA	NA	0.6641819395	1.55133333333333	NA	NA	NA	NA	23.3682033835	NA
"265"	"Aegiphila elata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.819129953	NA	NA	NA	NA	14.7663177345	NA
"266"	"Aegiphila falcata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"267"	"Aegiphila lhotskiana"	NA	NA	NA	NA	NA	NA	NA	NA	3.204128165	2.5775	NA	NA	NA	NA	8.333	NA
"268"	"Aegiphila panamensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.660960093625	NA
"269"	"Aegiphila scandens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.09	NA	NA	NA	NA	NA	NA
"270"	"Aegiphila sellowiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.80333333333333	NA	NA	NA	NA	NA	NA
"271"	"Aegiphila sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.39	NA	NA	NA	NA	NA	NA
"272"	"Aegle marmelos"	NA	NA	NA	NA	NA	NA	NA	NA	2.21178	1.93	NA	NA	NA	NA	8.72600349	NA
"273"	"Aegopodium podagraria"	12.542927137	NA	NA	NA	NA	NA	NA	NA	1.04693316366667	2.98555936523	NA	NA	NA	NA	28.9668133379091	NA
"274"	"Aeluropus littoralis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45571428571429	NA	NA	NA	NA	NA	NA
"275"	"Aeschynanthus lobbiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.901518218	NA
"276"	"Aesculus californica"	NA	NA	NA	NA	NA	NA	NA	NA	1.2871914755	2.03575	NA	NA	NA	NA	16.0949422405	NA
"277"	"Aesculus glabra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	NA	NA
"278"	"Aesculus hippocastanum"	NA	NA	NA	NA	NA	NA	NA	NA	1.71958045	2.22392857141429	NA	NA	NA	NA	14.1949044077297	35.3
"279"	"Aetheopappus caucasicus"	NA	NA	NA	NA	NA	NA	NA	NA	1.533153507	2.861710809	NA	NA	NA	NA	18.665520413	NA
"280"	"Aethusa cynapium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.31	NA
"281"	"Aextoxicon punctatum"	NA	NA	NA	NA	NA	NA	NA	NA	1.288108108	1.01	NA	NA	NA	NA	7.645	NA
"282"	"Afzelia africana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99	NA	NA	NA	NA	NA	NA
"283"	"Agapanthus africanus"	NA	NA	NA	NA	NA	NA	NA	NA	1.618865519	2.54	NA	NA	NA	NA	15.69	NA
"284"	"Agapetes meiniana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.681818181	NA
"285"	"Agastache foeniculum"	NA	NA	NA	NA	NA	NA	NA	NA	2.61	2.1	NA	NA	NA	NA	10.8	NA
"286"	"Agathis australis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.735	NA	NA	NA	NA	NA	NA
"287"	"Agathis borneensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.586592178	NA
"288"	"Agave americana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	1.852206864	NA
"289"	"Agave attenuata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.298850574	NA
"290"	"Agave deserti"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.374515652	NA
"291"	"Agave fourcroydes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	NA	NA
"292"	"Agave lecheguilla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA
"293"	"Agave micracantha"	NA	NA	NA	NA	NA	NA	NA	NA	4.3866171	1.18	NA	NA	NA	NA	2.69	NA
"294"	"Agave salmiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA
"295"	"Agave sisalana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22	NA	NA	NA	0.7	NA	NA
"296"	"Agave tequilana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA
"297"	"Agave utahensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA
"298"	"Ageratina adenophora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.15	NA	NA	NA	NA	36.101083032	NA
"299"	"Ageratina dendroides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64466666666667	NA	NA	NA	NA	NA	NA
"300"	"Ageratina riparia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.350737797	NA
"301"	"Aglaia argentea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.3	NA
"302"	"Aglaia elliptifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92	NA	NA	NA	NA	NA	NA
"303"	"Aglaia rohitika"	NA	NA	NA	NA	NA	NA	NA	NA	0.73486	1.81	NA	NA	NA	NA	24.630541871	NA
"304"	"Agonis flexuosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.05050505	NA
"305"	"Agoseris cuspidata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.267218	NA	NA	NA	NA	17	NA
"306"	"Agoseris glauca"	NA	NA	NA	NA	NA	NA	NA	NA	0.863299171	1.7179653506	NA	NA	NA	NA	19.9	NA
"307"	"Agrimonia eupatoria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6675	NA	NA	NA	NA	18.9922222222222	NA
"308"	"Agrimonia gryposepala"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6	NA
"309"	"Agrimonia procera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.6533333333333	NA
"310"	"Agropyron caninum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.8	NA	NA	NA	NA	NA	NA
"311"	"Agropyron cristatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.525	NA	NA	NA	NA	15.7694285712857	NA
"312"	"Agropyron desertorum"	NA	NA	NA	NA	NA	NA	NA	NA	2.602138138	2.3159029434	NA	NA	NA	NA	8.9	NA
"313"	"Agropyron imbricatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.683760683	NA
"314"	"Agropyron intermedium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA	NA
"315"	"Agropyron mongolicum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA
"316"	"Agropyron pungens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA
"317"	"Agropyron repens"	12.2092333785	NA	NA	NA	NA	NA	NA	NA	1.181297897	2.41248871881053	NA	1.79432433333333	NA	NA	23.7761190632632	NA
"318"	"Agropyron scabrum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7118105	NA	0.59	NA	NA	4.53	NA
"319"	"Agropyron sibiricum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA
"320"	"Agropyron smithii"	20.0475723333333	NA	NA	NA	NA	NA	NA	NA	0.6955847245	2.6602234	NA	2.3079035	NA	NA	31.74700116525	NA
"321"	"Agropyron sp"	14.3	NA	NA	NA	NA	NA	NA	NA	1.282262	2.43925	NA	1	NA	NA	26.675	NA
"322"	"Agropyron trachycaulum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.218	NA
"323"	"Agrostemma githago"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.818	NA
"324"	"Agrostis alba"	16.007391929	NA	NA	NA	NA	NA	NA	NA	NA	2.72750687595	NA	NA	NA	NA	31.1765	NA
"325"	"Agrostis avenacea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.18	NA
"326"	"Agrostis canina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35852857142857	NA	NA	NA	NA	29.8964184840769	NA
"327"	"Agrostis capillaris"	NA	NA	NA	NA	NA	NA	NA	NA	1.16614113475	2.23783555804444	NA	0.890714285714286	NA	NA	31.5262828278889	31.2
"328"	"Agrostis curtisii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA
"329"	"Agrostis gigantea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.9548	NA
"330"	"Agrostis magellanica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.85884101	NA
"331"	"Agrostis mertensii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.1157142857143	NA
"332"	"Agrostis nigritella"	NA	NA	NA	NA	NA	NA	NA	NA	2.0088	2.16	NA	NA	NA	NA	10.752688172	NA
"333"	"Agrostis pourretii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9018	NA	NA	NA	NA	38.051	NA
"334"	"Agrostis rupestris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	NA
"335"	"Agrostis scabra"	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.175163388	NA	1.2309765	NA	NA	11.8	NA
"336"	"Agrostis sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	NA	1.15	NA	NA	NA	NA
"337"	"Agrostis stolonifera"	15.2826542583333	NA	NA	NA	NA	NA	NA	NA	0.94895685	3.13360334881667	NA	0.62	NA	NA	31.7989621636207	NA
"338"	"Agrostis tenuis"	NA	NA	NA	NA	NA	NA	NA	NA	2.58195	1.94079568	NA	0.93	NA	NA	25.4057121835	NA
"339"	"Agrostis vinealis"	NA	NA	NA	NA	NA	NA	NA	NA	1.824703514	2.7448920198	NA	NA	NA	NA	17.0453349365	NA
"340"	"Ailanthus altissima"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.8232166666667	NA
"341"	"Ailanthus excelsa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.89	NA	NA	NA	NA	NA	NA
"342"	"Aira caryophyllea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.08	NA
"343"	"Aira praecox"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3796428571429	NA
"344"	"Ajania parviflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA
"345"	"Ajania tibetica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.082652134	NA
"346"	"Ajuga chamaepitys"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.442	NA
"347"	"Ajuga genevensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.99	NA
"348"	"Ajuga orientalis"	NA	NA	NA	NA	NA	NA	NA	NA	1.627703988	2.0626465373	NA	NA	NA	NA	12.672123133	NA
"349"	"Ajuga pyramidalis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.37	NA
"350"	"Ajuga reptans"	18.921318011	NA	NA	NA	NA	NA	NA	NA	0.67172768	2.02518203765	NA	NA	NA	0.8707	34.4699301234444	NA
"351"	"Alangium chinense"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.777777777	NA
"352"	"Alangium villosum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.865	NA	NA	NA	NA	NA	NA
"353"	"Alberta magna"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.944444444	NA
"354"	"Albizia adianthifolia"	NA	NA	NA	NA	NA	NA	NA	NA	3.653846153	3.18	NA	NA	NA	NA	10.4	NA
"355"	"Albizia adinocephala"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1	NA
"356"	"Albizia antunesiana"	NA	NA	NA	NA	NA	NA	NA	NA	3.81072	NA	NA	NA	NA	NA	NA	NA
"357"	"Albizia chinensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.385	NA	NA	NA	NA	NA	NA
"358"	"Albizia falcataria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.475	NA	NA	NA	NA	NA	NA
"359"	"Albizia guachapele"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.72430028775	NA
"360"	"Albizia gummifera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.51	NA	NA	NA	NA	NA	NA
"361"	"Albizia julibrissin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA	NA	NA	NA	NA
"362"	"Albizia occidentalis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.1335	NA
"363"	"Albizia odoratissima"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.55	NA	NA	NA	NA	NA	NA
"364"	"Albizia procera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.86	NA	NA	NA	NA	NA	NA
"365"	"Albizia saman"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2	NA	NA	NA	NA	NA	NA
"366"	"Albizia schimperiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA
"367"	"Albizia sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21714285714286	NA	NA	NA	NA	NA	NA
"368"	"Albizzia julibrissin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA	NA	NA	NA	NA
"369"	"Alcea rosea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.292	NA
"370"	"Alchemilla alpina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.62125	NA
"371"	"Alchemilla caucasica"	NA	NA	NA	NA	NA	NA	NA	NA	1.481126375	1.9411255089	NA	NA	NA	NA	13.105738587	NA
"372"	"Alchemilla erythropoda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.835016835	NA
"373"	"Alchemilla filicaulis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.0857142857143	NA
"374"	"Alchemilla fissa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4	NA
"375"	"Alchemilla fluminea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.31002331	NA
"376"	"Alchemilla glabra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3223076923077	NA
"377"	"Alchemilla glaucescens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	NA	NA	NA	NA	18.514466875	NA
"378"	"Alchemilla mollis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.75	NA
"379"	"Alchemilla monticola"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51	NA	NA	NA	NA	17.6745263636364	NA
"380"	"Alchemilla orbiculata"	NA	NA	NA	NA	NA	NA	NA	NA	1.495	1.15	NA	NA	NA	NA	7.692307692	NA
"381"	"Alchemilla pinnata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	13.9833333333333	NA
"382"	"Alchemilla propinqua"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.878	NA
"383"	"Alchemilla sericata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.793594306	NA
"384"	"Alchemilla sp"	NA	NA	NA	NA	NA	NA	NA	NA	0.8649	2.11833333333333	NA	NA	NA	NA	23.7094404086667	NA
"385"	"Alchemilla subcrenata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.791	NA
"386"	"Alchemilla subglobosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.028	NA
"387"	"Alchemilla verticillata"	NA	NA	NA	NA	NA	NA	NA	NA	0.79779	2.9	NA	NA	NA	NA	37.037037037	NA
"388"	"Alchemilla vulgaris"	NA	NA	NA	NA	NA	NA	NA	NA	1.34087068325	2.831864290925	NA	NA	NA	NA	20.158521231875	NA
"389"	"Alchemilla xanthochlora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.9411111111111	NA
"390"	"Alchornea costaricensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2318895195	NA	NA	NA	NA	16.3389645122174	NA
"391"	"Alchornea latifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.636	NA	NA	NA	NA	15.3923073566667	NA
"392"	"Alchornea rugosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA
"393"	"Alchornea schomburgkii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA
"394"	"Alchornea triplinerva"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA
