"Genus"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"2295"	"Pilosocereus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7925	NA	NA	NA	NA	NA	NA
"2296"	"Pilularia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.334	NA
"2297"	"Pimelea"	NA	NA	NA	NA	NA	NA	NA	NA	1.66857688766667	2.1713373007	NA	NA	NA	NA	12.5656618971765	NA
"2298"	"Pimelodendron"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.499999999	NA
"2299"	"Pimenta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	7.194244604	NA
"2300"	"Pimpinella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57128873333333	NA	NA	NA	NA	18.73003385815	NA
"2301"	"Pinguicula"	NA	NA	NA	NA	NA	NA	NA	NA	0.364796292	1.6799792372	1.414	NA	NA	NA	44.9652013934167	NA
"2302"	"Pinus"	41	102.17619047619	NA	NA	NA	NA	NA	NA	2.70930759577398	1.24319619354652	0.71615	1.08294936189075	NA	0.133041339470656	5.22412292809895	5.6
"2303"	"Piper"	NA	NA	NA	NA	NA	NA	NA	NA	1.09439257413333	2.77587892339286	NA	NA	NA	NA	21.5357905404385	NA
"2304"	"Piptadenia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.60074074074074	NA	NA	NA	NA	NA	NA
"2305"	"Piptocarpha"	NA	NA	NA	NA	NA	NA	NA	NA	3.152	1.97	NA	NA	NA	NA	6.25	NA
"2306"	"Pipturus"	NA	NA	NA	NA	NA	NA	NA	NA	0.988386782	1.7625	NA	NA	NA	NA	14.5957253608333	NA
"2307"	"Pisonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.335	NA	NA	NA	NA	13.966480446	NA
"2308"	"Pistacia"	NA	NA	NA	NA	NA	NA	NA	NA	2.6488263388	1.7012247037	NA	NA	NA	NA	8.69511165586957	NA
"2309"	"Pistia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.087719298	NA
"2310"	"Pisum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.75	NA
"2311"	"Pitcairnia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	19.801980198	NA
"2312"	"Pithecellobium"	NA	NA	NA	NA	NA	NA	NA	NA	1.9773966726	2.66819771473684	NA	NA	NA	NA	16.2038	NA
"2313"	"Pithecoctenium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.46	NA	NA	NA	NA	14.2904841778571	NA
"2314"	"Pittoniotis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8201163943333	NA
"2315"	"Pittosporum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.595	NA	NA	NA	NA	11.6462206683333	NA
"2316"	"Pityrodia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA
"2317"	"Plagianthus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.015843923	NA
"2318"	"Planchonella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31333325	NA	NA	NA	0.47719	NA	NA
"2319"	"Planchonia"	NA	NA	NA	NA	NA	NA	NA	NA	1.91017701	1.64733171427273	NA	NA	NA	NA	9.761580543125	NA
"2320"	"Plantago"	23.0294220918	NA	NA	NA	NA	NA	NA	NA	1.75718287821739	2.62404839246522	NA	2.90613654486154	NA	3.30652340909091	18.6189884757918	18.4
"2321"	"Platanthera"	NA	NA	NA	NA	NA	NA	NA	NA	0.93365	2.63	NA	NA	NA	NA	25.23356514025	NA
"2322"	"Platanus"	NA	NA	NA	NA	NA	NA	NA	NA	1.239729796	1.90189925	NA	NA	NA	0.1092	18.3826449972	NA
"2323"	"Plathymenia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.25	NA	NA	NA	NA	NA	NA
"2324"	"Platonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1319	NA	NA	NA	NA	NA	NA
"2325"	"Platycarya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	NA	NA
"2326"	"Platycladus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.795	NA
"2327"	"Platylobium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.764309868	NA
"2328"	"Platymiscium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7410886936	NA	NA	NA	NA	17.22583845275	NA
"2329"	"Platypodium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4035041995	NA	NA	NA	NA	23.5440008995455	NA
"2330"	"Platysace"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.6317805792	NA
"2331"	"Plectrachne"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	0.34	NA	NA	NA	NA
"2332"	"Plectrocarpa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.8703246145	NA
"2333"	"Pleiostachya"	NA	NA	NA	NA	NA	NA	NA	NA	0.6536	1.52	NA	NA	NA	NA	23.255813953	NA
"2334"	"Pleonotoma"	NA	NA	NA	NA	NA	NA	NA	NA	2.127388535	1.89107248133333	NA	NA	NA	NA	14.1340679085	NA
"2335"	"Pleopeltis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.904761904	NA
"2336"	"Pleuranthodendron"	NA	NA	NA	NA	NA	NA	NA	NA	1.383224136	1.39	NA	NA	NA	NA	10.0491383665	NA
"2337"	"Pleuraphis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92705882352941	NA	NA	NA	NA	NA	NA
"2338"	"Pleurostima"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.578947368	NA	NA	NA	NA	NA	NA
"2339"	"Pleurothallis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA
"2340"	"Ploiarium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	8.51	NA
"2341"	"Pluchea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4075	NA	NA	NA	NA	27.027027027	NA
"2342"	"Plumeria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9925	NA	NA	NA	NA	38.8456666666667	NA
"2343"	"PM"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	NA
"2344"	"Poa"	30.544311290375	NA	NA	NA	NA	NA	NA	NA	1.3414679070303	2.15090976849554	NA	1.13679998576585	NA	3.2293193611	25.9851958169113	NA
"2345"	"Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22772526322472	NA	NA	NA	NA	8.30674851925	NA
"2346"	"Podocarpus"	NA	NA	NA	NA	NA	NA	NA	NA	2.36748514206667	1.056553205125	NA	NA	NA	0.419978	6.37931608521053	NA
"2347"	"Podolepis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.03	NA
"2348"	"Podophyllum"	NA	NA	NA	NA	NA	NA	NA	NA	1.3503203882	3.00857142857143	NA	NA	NA	NA	31.6	NA
"2349"	"Poecilanthe"	NA	NA	NA	NA	NA	NA	NA	NA	1.3	2.78666666666667	NA	NA	NA	NA	17.7393417955	NA
"2350"	"Pogonarthria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3125	NA	NA	NA	NA	NA	NA
"2351"	"Pogonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA
"2352"	"Pogonopus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.109470542	NA
"2353"	"Polemonium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA	NA	25.8442111519333	NA
"2354"	"Pollalesta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.72	NA	NA	NA	NA	NA	NA
"2355"	"Polyalthia"	NA	NA	NA	NA	NA	NA	NA	NA	1.58773	2.1445	NA	NA	NA	NA	14.7641003125	NA
"2356"	"Polybotrya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	24.390243902	NA
"2357"	"Polygala"	NA	NA	NA	NA	NA	NA	NA	NA	1.4064206235	2.04173399025	NA	NA	NA	NA	21.6309718048816	NA
"2358"	"Polygonatum"	NA	NA	NA	NA	NA	NA	NA	NA	1.00859813	2.82576923076923	NA	NA	NA	NA	37.87721082345	NA
"2359"	"Polygonum"	26.2954640102941	NA	NA	NA	NA	NA	NA	NA	1.81188545785	2.81149612837451	0.7739	NA	NA	NA	27.4173318401792	NA
"2360"	"Polylepis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89	NA	NA	NA	NA	7.08783202925	NA
"2361"	"Polyosma"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1551239835	NA
"2362"	"Polypodium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.2492896057059	NA
"2363"	"Polyscias"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6291172448333	NA
"2364"	"Polyspora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA
"2365"	"Polystachya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA
"2366"	"Polystichum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3419981004286	NA
"2367"	"Polytaenium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.518518518	NA
"2368"	"Polytrichum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08100833333333	0.87895	NA	NA	NA	NA	NA
"2369"	"Pomaderris"	NA	NA	NA	NA	NA	NA	NA	NA	1.26260785166667	1.25054899428333	NA	NA	NA	NA	11.3658292366667	NA
"2370"	"Pomax"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.615508474	NA
"2371"	"Pongamia"	NA	NA	NA	NA	NA	NA	NA	NA	1.68516	2.79	NA	NA	NA	NA	16.55629139	NA
"2372"	"Pontederia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	11.064	NA
"2373"	"Populus"	23.8663902931667	65.5	NA	NA	NA	NA	NA	NA	1.9023165061	2.29739400032426	0.56345	1.86553333333333	NA	1.08183048387097	15.4890381721282	14.7
"2374"	"Poranthera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.309024612	NA
"2375"	"Porlieria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.303	NA
"2376"	"Portulaca"	NA	NA	NA	NA	NA	NA	NA	NA	1.108735378	1.9291995579	NA	NA	NA	NA	18.1736729588889	NA
"2377"	"Portulacaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.255	NA	NA	NA	NA	NA	NA
"2378"	"Posidonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8149924378	NA
"2379"	"Posoqueria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.381284321	NA	NA	NA	NA	12.0518618665862	NA
"2380"	"Potamogeton"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.53769129095714	NA	NA	NA	NA	59.8807422546711	NA
"2381"	"Potentilla"	18.81429228375	NA	NA	NA	NA	NA	NA	NA	1.52531093767857	2.44409090912121	NA	0.551016054545455	NA	NA	19.2553309370407	NA
"2382"	"Poulsenia"	NA	NA	NA	NA	NA	NA	NA	NA	1.97246123	1.76696197671429	NA	NA	NA	NA	11.4071757775577	NA
"2383"	"Pourouma"	18.5725	NA	NA	NA	NA	NA	NA	NA	2.853067047	2.0028691835	NA	NA	NA	NA	12.8604275652333	NA
"2384"	"Pouteria"	NA	NA	NA	NA	NA	NA	NA	NA	1.67211075242857	1.87398518969444	NA	NA	NA	NA	14.8131770417333	NA
"2385"	"PP"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.677558295	NA
"2386"	"Pradosia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26615	NA	NA	NA	NA	NA	NA
"2387"	"Prasium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA	NA	NA	NA	NA	NA
"2388"	"Prasophyllum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.922382864	NA
"2389"	"Pratia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.918752398	NA
"2390"	"Prenanthes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA	NA	66.862	NA
"2391"	"Prenia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.26566416	NA
"2392"	"Prestoea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.225	NA	NA	NA	NA	NA	NA
"2393"	"Primula"	NA	NA	NA	NA	NA	NA	NA	NA	1.07621070014286	2.25339574924545	NA	NA	NA	NA	23.5853595503636	NA
"2394"	"Prinsepia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA	12.2025	NA
"2395"	"Prionostemma"	NA	NA	NA	NA	NA	NA	NA	NA	2.8	2.08535842293333	NA	NA	NA	NA	12.3857295168571	NA
"2396"	"Prioria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.083095939	NA	NA	NA	NA	10.9301215056875	NA
"2397"	"Prosopidastrum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.450818733	NA
"2398"	"Prosopis"	17	NA	NA	NA	NA	NA	NA	NA	4.30619767075	2.78500853846154	NA	NA	NA	0.7164585	10.2661604602727	NA
"2399"	"Prostanthera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.9125132275	NA
"2400"	"Protea"	NA	NA	NA	NA	NA	NA	NA	NA	2.35298216551613	0.6725418719104	NA	NA	NA	NA	3.52020505238889	NA
"2401"	"Protium"	NA	NA	NA	NA	NA	NA	NA	NA	1.32276208116129	1.66143217261045	NA	NA	NA	NA	12.8543234884874	NA
"2402"	"Protomegabaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8875	NA	NA	NA	NA	NA	NA
"2403"	"Proustia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.111111111	NA
"2404"	"Prumnopitys"	NA	NA	NA	NA	NA	NA	NA	NA	1.368823529	0.93	NA	NA	NA	NA	8.40244242392857	NA
"2405"	"Prunella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8913644333	NA	NA	NA	0.511541	27.5686008688113	NA
"2406"	"Prunus"	19.4013212861111	42.45	NA	NA	NA	NA	NA	NA	1.81764160534091	2.32307574338919	NA	NA	NA	0.09735	14.6187767245111	20.5095238095238
"2407"	"Przewalskia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.68	NA	NA	NA	NA	18.419599077	NA
"2408"	"Psammochloa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69025	NA	NA	NA	NA	NA	NA
"2409"	"Psathyrostachys"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.604	NA	NA	NA	NA	NA	NA
"2410"	"Pseudabutilon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.02333333333333	NA	NA	NA	NA	17.073219211	NA
"2411"	"Pseudobombax"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.145207926	NA	NA	NA	NA	16.5799226260769	NA
"2412"	"Pseudocymopterus"	NA	NA	NA	NA	NA	NA	NA	NA	1.364654059	2.88824024713333	NA	1.06	NA	NA	14.1	NA
"2413"	"Pseudofumaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	NA
"2414"	"Pseudognaphalium"	NA	NA	NA	NA	NA	NA	NA	NA	1.207963429	2.2951305168	NA	NA	NA	NA	17.861204013	NA
"2415"	"Pseudolachnostylis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA
"2416"	"Pseudolmedia"	NA	NA	NA	NA	NA	NA	NA	NA	0.893921843	1.8111	NA	NA	NA	NA	15.022639759	NA
"2417"	"Pseudopanax"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.32366089218421	NA
"2418"	"Pseudopiptadenia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.72916666666667	NA	NA	NA	NA	NA	NA
"2419"	"Pseudorchis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.672	NA
"2420"	"Pseudostreblus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.574	NA	NA	NA	NA	NA	NA
"2421"	"Pseudotsuga"	45	70.2666666666667	NA	NA	NA	NA	NA	NA	1.6366267486	1.24443061223469	NA	NA	NA	0.127352380952381	6.6778604961	NA
"2422"	"Pseudowintera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1890486287059	NA
"2423"	"Psidium"	NA	NA	NA	NA	NA	NA	NA	NA	1.57603	1.88570921335714	NA	NA	NA	NA	16.3567668368333	NA
"2424"	"Psilocaulon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.64893617	NA
"2425"	"Psilochenia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6221879102222	NA
"2426"	"Psoralea"	NA	NA	NA	NA	NA	NA	NA	NA	2.21795584	4.1483025	NA	NA	NA	NA	16.47427	NA
"2427"	"Psorothamnus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA
"2428"	"Psychotria"	NA	NA	NA	NA	NA	NA	NA	NA	0.914263556923077	1.61417857142857	NA	NA	NA	0.503333	20.8459797431781	NA
"2429"	"Psychrophila"	NA	NA	NA	NA	NA	NA	NA	NA	2.3007936505	2.9	NA	NA	NA	NA	12.6	NA
"2430"	"Psydrax"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	8.787346221	NA
"2431"	"PT"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.92	NA
"2432"	"Ptaeroxylon"	NA	NA	NA	NA	NA	NA	NA	NA	2.098723404	2.466	NA	NA	NA	NA	11.75	NA
"2433"	"Pteleopsis"	NA	NA	NA	NA	NA	NA	NA	NA	2.420430107	2.251	NA	NA	NA	NA	9.3	NA
"2434"	"Pteridium"	NA	NA	NA	NA	NA	NA	NA	NA	2.330374134	2.14166666666667	NA	NA	NA	NA	14.0363602281739	NA
"2435"	"Pteris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.666875	NA	NA	NA	NA	NA	NA
"2436"	"Pterocarpus"	NA	NA	NA	NA	NA	NA	NA	NA	2.152010441	2.44778995396	NA	NA	NA	NA	27.2153656841892	NA
"2437"	"Pterocarya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8685488605	NA
"2438"	"Pterocaulon"	NA	NA	NA	NA	NA	NA	NA	NA	1.591925566	1.97	NA	NA	NA	NA	22.8898181815	NA
"2439"	"Pterocelastrus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA
"2440"	"Pterodon"	NA	NA	NA	NA	NA	NA	NA	NA	1.949152542	2.44222222222222	NA	NA	NA	NA	11.81	NA
"2441"	"Pterogyne"	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.375	NA	NA	NA	NA	NA	NA
"2442"	"Pteronia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.392407142	NA
"2443"	"Pterophyta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	NA	NA	NA
"2444"	"Pterospermum"	NA	NA	NA	NA	NA	NA	NA	NA	1.36851	1.72833333333333	NA	NA	NA	NA	10.449320794	NA
"2445"	"Pterostylis"	NA	NA	NA	NA	NA	NA	NA	NA	0.862518895	2.309	NA	NA	NA	NA	42.6663341281111	NA
"2446"	"Pterostyrax"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.181818181	NA
"2447"	"Ptilagrostis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.545	NA	NA	NA	NA	15.407608354	NA
"2448"	"Ptilanthelium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.507286956	NA
"2449"	"Ptilotrichum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.825	NA	NA	NA	NA	NA	NA
"2450"	"Ptilotus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.01760795733333	NA
"2451"	"Ptychopyxis"	NA	NA	NA	NA	NA	NA	NA	NA	2.156501395	1.699	NA	NA	NA	NA	7.878501742	NA
"2452"	"Puccinellia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56093333332	NA	NA	NA	NA	20.6072399914762	NA
"2453"	"Pueraria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81666666666667	NA	NA	NA	NA	NA	NA
"2454"	"Pulicaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.128	NA	NA	NA	NA	30.91612657	NA
"2455"	"Pulmonaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.965	NA	NA	NA	NA	32.5545624695909	NA
"2456"	"Pulsatilla"	NA	NA	NA	NA	NA	NA	NA	NA	1.99447587066667	2.38462311226	NA	NA	NA	NA	10.9113901845294	NA
"2457"	"Pultenaea"	NA	NA	NA	NA	NA	NA	NA	NA	1.84927987371429	1.8900722317875	NA	NA	NA	NA	11.8447772014667	NA
"2458"	"Punica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	8.960573476	NA
"2459"	"Purdiaea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.211	NA	NA	NA	NA	NA	NA
"2460"	"Purshia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21533333333333	NA	NA	NA	NA	NA	NA
"2461"	"Pycnosorus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.75725	NA
"2462"	"Pyracantha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.710100231	NA
"2463"	"Pyrethrum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.541984732	NA
"2464"	"Pyrola"	NA	NA	NA	NA	NA	NA	NA	NA	0.661754770333333	1.45285714285714	NA	NA	NA	NA	20.1387422194286	NA
"2465"	"Pyrrhobryum"	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.628	NA	NA	NA	NA	21.881838074	NA
"2466"	"Pyrrosia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.3256277332	NA
"2467"	"Pyrus"	NA	NA	NA	NA	NA	NA	NA	NA	2.35983304	2.22163888888889	NA	NA	NA	NA	10.627143936	14.5
"2468"	"Qualea"	NA	NA	NA	NA	NA	NA	NA	NA	1.832650438	1.3704797752809	NA	NA	NA	NA	7.7885999998	NA
"2469"	"Quararibea"	15.53	NA	NA	NA	NA	NA	NA	NA	2.379381652	2.07329833823	NA	NA	NA	NA	15.6080554107353	NA
"2470"	"Quassia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6950691851613	NA
"2471"	"Quercus"	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"2472"	"Quercuscrispla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20942857142857	NA	NA	NA	NA	NA	NA
"2473"	"Quillaja"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.025	NA	NA	NA	NA	NA	NA
"2474"	"Quintinia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3586499	NA	NA	NA	NA	8.09784501133333	NA
"2475"	"Quisqualis"	NA	NA	NA	NA	NA	NA	NA	NA	1.18146	2.91	NA	NA	NA	NA	24.630541871	NA
"2476"	"Radiola"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.45	NA
"2477"	"Ramischia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA	NA	NA
"2478"	"Randia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37098692	NA	NA	NA	NA	19.1185211433714	NA
"2479"	"Ranunculus"	22.1471112748571	NA	NA	NA	NA	NA	NA	NA	1.4859054613	2.59467816792206	NA	NA	NA	2.08	25.5531895686354	NA
"2480"	"Raoulia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.115604661	NA
"2481"	"Rapanea"	26.6325	NA	NA	NA	NA	NA	NA	NA	2.68575420325	1.52341025641026	NA	NA	NA	NA	7.27864839316667	NA
"2482"	"Raphanus"	NA	NA	NA	NA	NA	NA	NA	NA	1.58375	NA	NA	NA	NA	NA	28.9822400275	NA
"2483"	"Rapistrum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.0363519765	NA	NA	NA	NA	23.8925947466667	NA
"2484"	"Ratibida"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA
"2485"	"Rauvolfia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA	NA	30.239011809	NA
"2486"	"Reaumuria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.334	NA	NA	NA	NA	NA	NA
"2487"	"Recchia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.299	NA
"2488"	"Recordoxylon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1902	NA	NA	NA	NA	NA	NA
"2489"	"Regelia"	NA	NA	NA	NA	NA	NA	NA	NA	1.740530062	1.129	NA	NA	NA	NA	6.480784357	NA
"2490"	"Remijia"	NA	NA	NA	NA	NA	NA	NA	NA	1.504237288	0.421333333333333	NA	NA	NA	NA	2.875	NA
"2491"	"Renealmia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.818443804	NA
"2492"	"Reseda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.9115384615385	NA
"2493"	"Restio"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	14.172082228	NA
"2494"	"Retama"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7704682015	NA
"2495"	"Retiniphyllum"	NA	NA	NA	NA	NA	NA	NA	NA	0.9844037672	0.746	NA	NA	NA	NA	7.69574	NA
