"obsID"	"traitcolnum"	"traitname"	"invCWM"	"natCWM"	"numspp"	"numinfospp"	"info"
"1040"	"65"	"16"	"MeasID_18"	7.48363858363859	8.41909340659341	9	"5"	NA
"1041"	"66"	"1"	"MeasID_3"	16.3726433982906	18.4192238230769	9	"5"	NA
"1042"	"66"	"2"	"MeasID_4"	33.6303140096618	37.8341032608696	9	"5"	NA
"1043"	"66"	"3"	"MeasID_5"	22.6566666666667	25.48875	9	"2"	NA
"1044"	"66"	"4"	"MeasID_6"	NA	NA	9	"0"	NA
"1045"	"66"	"5"	"MeasID_7"	18.6407777777778	20.970875	9	"2"	NA
"1046"	"66"	"6"	"MeasID_8"	NA	NA	9	"0"	NA
"1047"	"66"	"7"	"MeasID_9"	NA	NA	9	"0"	NA
"1048"	"66"	"8"	"MeasID_10"	NA	NA	9	"0"	NA
"1049"	"66"	"9"	"MeasID_11"	1.09314559291795	1.22978879203269	9	"6"	NA
"1050"	"66"	"10"	"MeasID_12"	1.37159726574446	1.54304692396252	9	"7"	NA
"1051"	"66"	"11"	"MeasID_13"	0.389696296296296	0.438408333333333	9	"4"	NA
"1052"	"66"	"12"	"MeasID_14"	0.447002905856652	0.502878269088734	9	"4"	NA
"1053"	"66"	"13"	"MeasID_15"	NA	NA	9	"0"	NA
"1054"	"66"	"14"	"MeasID_16"	0.225156988894796	0.253301612506646	9	"6"	NA
"1055"	"66"	"15"	"MeasID_17"	11.7432259122623	13.2111291512951	9	"7"	NA
"1056"	"66"	"16"	"MeasID_18"	7.48363858363859	8.41909340659341	9	"5"	NA
"1057"	"68"	"1"	"MeasID_3"	5.16174320561143	0	8	"2"	NA
"1058"	"68"	"2"	"MeasID_4"	8.21200000000001	0	8	"1"	NA
"1059"	"68"	"3"	"MeasID_5"	NA	NA	8	"0"	NA
"1060"	"68"	"4"	"MeasID_6"	NA	NA	8	"0"	NA
"1061"	"68"	"5"	"MeasID_7"	NA	NA	8	"0"	NA
"1062"	"68"	"6"	"MeasID_8"	NA	NA	8	"0"	NA
"1063"	"68"	"7"	"MeasID_9"	NA	NA	8	"0"	NA
"1064"	"68"	"8"	"MeasID_10"	NA	NA	8	"0"	NA
"1065"	"68"	"9"	"MeasID_11"	0.593014674150991	0.9225851988	8	"6"	NA
"1066"	"68"	"10"	"MeasID_12"	0.794145463833759	1.159881298792	8	"7"	NA
"1067"	"68"	"11"	"MeasID_13"	0.1179465	0	8	"1"	NA
"1068"	"68"	"12"	"MeasID_14"	0.346447892715422	0	8	"2"	NA
"1069"	"68"	"13"	"MeasID_15"	NA	NA	8	"0"	NA
"1070"	"68"	"14"	"MeasID_16"	0.164291478108108	0.42620755	8	"5"	NA
"1071"	"68"	"15"	"MeasID_17"	6.80256997473466	11.1900306816261	8	"7"	NA
"1072"	"68"	"16"	"MeasID_18"	4.886	9.804	8	"5"	NA
"1073"	"69"	"1"	"MeasID_3"	10.22	0	6	"1"	NA
"1074"	"69"	"2"	"MeasID_4"	36.6	0	6	"1"	NA
"1075"	"69"	"3"	"MeasID_5"	NA	NA	6	"0"	NA
"1076"	"69"	"4"	"MeasID_6"	NA	NA	6	"0"	NA
"1077"	"69"	"5"	"MeasID_7"	NA	NA	6	"0"	NA
"1078"	"69"	"6"	"MeasID_8"	NA	NA	6	"0"	NA
"1079"	"69"	"7"	"MeasID_9"	NA	NA	6	"0"	NA
"1080"	"69"	"8"	"MeasID_10"	NA	NA	6	"0"	NA
"1081"	"69"	"9"	"MeasID_11"	1.07800191807081	0.9225851988	6	"5"	NA
"1082"	"69"	"10"	"MeasID_12"	0.599810698696547	1.159881298792	6	"5"	NA
"1083"	"69"	"11"	"MeasID_13"	0.214845	0	6	"1"	NA
"1084"	"69"	"12"	"MeasID_14"	0.324884808567225	0	6	"1"	NA
"1085"	"69"	"13"	"MeasID_15"	NA	NA	6	"0"	NA
"1086"	"69"	"14"	"MeasID_16"	0.0373564731578947	0.42620755	6	"4"	NA
"1087"	"69"	"15"	"MeasID_17"	3.09233230486094	11.1900306816261	6	"5"	NA
"1088"	"69"	"16"	"MeasID_18"	1.808	9.804	6	"4"	NA
"1089"	"70"	"1"	"MeasID_3"	NA	NA	6	"0"	NA
"1090"	"70"	"2"	"MeasID_4"	NA	NA	6	"0"	NA
"1091"	"70"	"3"	"MeasID_5"	NA	NA	6	"0"	NA
"1092"	"70"	"4"	"MeasID_6"	NA	NA	6	"0"	NA
"1093"	"70"	"5"	"MeasID_7"	NA	NA	6	"0"	NA
"1094"	"70"	"6"	"MeasID_8"	NA	NA	6	"0"	NA
"1095"	"70"	"7"	"MeasID_9"	NA	NA	6	"0"	NA
"1096"	"70"	"8"	"MeasID_10"	NA	NA	6	"0"	NA
"1097"	"70"	"9"	"MeasID_11"	2.19238728462	0.9225851988	6	"4"	NA
"1098"	"70"	"10"	"MeasID_12"	2.1255156577775	1.159881298792	6	"5"	NA
"1099"	"70"	"11"	"MeasID_13"	NA	NA	6	"0"	NA
"1100"	"70"	"12"	"MeasID_14"	NA	NA	6	"0"	NA
"1101"	"70"	"13"	"MeasID_15"	NA	NA	6	"0"	NA
"1102"	"70"	"14"	"MeasID_16"	0.0690949	0.42620755	6	"4"	NA
"1103"	"70"	"15"	"MeasID_17"	17.0838027225738	11.1900306816261	6	"5"	NA
"1104"	"70"	"16"	"MeasID_18"	0.256	9.804	6	"3"	NA
"1105"	"71"	"1"	"MeasID_3"	NA	NA	5	"0"	NA
"1106"	"71"	"2"	"MeasID_4"	NA	NA	5	"0"	NA
"1107"	"71"	"3"	"MeasID_5"	NA	NA	5	"0"	NA
"1108"	"71"	"4"	"MeasID_6"	NA	NA	5	"0"	NA
"1109"	"71"	"5"	"MeasID_7"	NA	NA	5	"0"	NA
"1110"	"71"	"6"	"MeasID_8"	NA	NA	5	"0"	NA
"1111"	"71"	"7"	"MeasID_9"	NA	NA	5	"0"	NA
"1112"	"71"	"8"	"MeasID_10"	NA	NA	5	"0"	NA
"1113"	"71"	"9"	"MeasID_11"	0.69196160553	0.9225851988	5	"4"	NA
"1114"	"71"	"10"	"MeasID_12"	0.63836437498575	1.159881298792	5	"4"	NA
"1115"	"71"	"11"	"MeasID_13"	0.31308675	0	5	"1"	NA
"1116"	"71"	"12"	"MeasID_14"	NA	NA	5	"0"	NA
"1117"	"71"	"13"	"MeasID_15"	NA	NA	5	"0"	NA
"1118"	"71"	"14"	"MeasID_16"	0.0741	0.42620755	5	"4"	NA
"1119"	"71"	"15"	"MeasID_17"	4.02102875530216	11.1900306816261	5	"4"	NA
"1120"	"71"	"16"	"MeasID_18"	3.363	9.804	5	"4"	NA
"1121"	"72"	"1"	"MeasID_3"	NA	NA	6	"0"	NA
"1122"	"72"	"2"	"MeasID_4"	NA	NA	6	"0"	NA
"1123"	"72"	"3"	"MeasID_5"	NA	NA	6	"0"	NA
"1124"	"72"	"4"	"MeasID_6"	NA	NA	6	"0"	NA
"1125"	"72"	"5"	"MeasID_7"	NA	NA	6	"0"	NA
"1126"	"72"	"6"	"MeasID_8"	NA	NA	6	"0"	NA
"1127"	"72"	"7"	"MeasID_9"	NA	NA	6	"0"	NA
"1128"	"72"	"8"	"MeasID_10"	NA	NA	6	"0"	NA
"1129"	"72"	"9"	"MeasID_11"	2.56235991393	0.9225851988	6	"4"	NA
"1130"	"72"	"10"	"MeasID_12"	3.03608690943013	1.159881298792	6	"5"	NA
"1131"	"72"	"11"	"MeasID_13"	NA	NA	6	"0"	NA
"1132"	"72"	"12"	"MeasID_14"	NA	NA	6	"0"	NA
"1133"	"72"	"13"	"MeasID_15"	NA	NA	6	"0"	NA
"1134"	"72"	"14"	"MeasID_16"	0.21135065	0.42620755	6	"4"	NA
"1135"	"72"	"15"	"MeasID_17"	12.4038058576237	11.1900306816261	6	"5"	NA
"1136"	"72"	"16"	"MeasID_18"	2.292	9.804	6	"3"	NA
"1137"	"73"	"1"	"MeasID_3"	17.7955440518	0	2	"1"	NA
"1138"	"73"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1139"	"73"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1140"	"73"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1141"	"73"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1142"	"73"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1143"	"73"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1144"	"73"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1145"	"73"	"9"	"MeasID_11"	1.16578	0	2	"1"	NA
"1146"	"73"	"10"	"MeasID_12"	2.63	3.53	2	"2"	NA
"1147"	"73"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1148"	"73"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1149"	"73"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1150"	"73"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1151"	"73"	"15"	"MeasID_17"	21.0437484353448	15.1594281955357	2	"2"	NA
"1152"	"73"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1153"	"74"	"1"	"MeasID_3"	17.7955440518	0	2	"1"	NA
"1154"	"74"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1155"	"74"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1156"	"74"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1157"	"74"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1158"	"74"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1159"	"74"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1160"	"74"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1161"	"74"	"9"	"MeasID_11"	1.16578	0	2	"1"	NA
"1162"	"74"	"10"	"MeasID_12"	2.63	3.53	2	"2"	NA
"1163"	"74"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1164"	"74"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1165"	"74"	"13"	"MeasID_15"	2.63	3.53	2	"2"	NA
"1166"	"74"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1167"	"74"	"15"	"MeasID_17"	21.0437484353448	15.1594281955357	2	"2"	NA
"1168"	"74"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1169"	"75"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1170"	"75"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1171"	"75"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1172"	"75"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1173"	"75"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1174"	"75"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1175"	"75"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1176"	"75"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1177"	"75"	"9"	"MeasID_11"	3.928734146	0	2	"1"	NA
"1178"	"75"	"10"	"MeasID_12"	1.67	3.53	2	"2"	NA
"1179"	"75"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1180"	"75"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1181"	"75"	"13"	"MeasID_15"	1.8374014125	0	2	"1"	NA
"1182"	"75"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1183"	"75"	"15"	"MeasID_17"	7.42820546733333	15.1594281955357	2	"2"	NA
"1184"	"75"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1185"	"76"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1186"	"76"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1187"	"76"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1188"	"76"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1189"	"76"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1190"	"76"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1191"	"76"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1192"	"76"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1193"	"76"	"9"	"MeasID_11"	3.928734146	0	2	"1"	NA
"1194"	"76"	"10"	"MeasID_12"	1.67	3.53	2	"2"	NA
"1195"	"76"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1196"	"76"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1197"	"76"	"13"	"MeasID_15"	1.67	3.53	2	"2"	NA
"1198"	"76"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1199"	"76"	"15"	"MeasID_17"	7.42820546733333	15.1594281955357	2	"2"	NA
"1200"	"76"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1201"	"77"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1202"	"77"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1203"	"77"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1204"	"77"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1205"	"77"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1206"	"77"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1207"	"77"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1208"	"77"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1209"	"77"	"9"	"MeasID_11"	1.37004	0	2	"1"	NA
"1210"	"77"	"10"	"MeasID_12"	1.19	1.8	2	"2"	NA
"1211"	"77"	"11"	"MeasID_13"	0.74	0.74	2	"2"	NA
"1212"	"77"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1213"	"77"	"13"	"MeasID_15"	1.19	1.8	2	"2"	NA
"1214"	"77"	"14"	"MeasID_16"	1.35	0	2	"1"	NA
"1215"	"77"	"15"	"MeasID_17"	9.33424978316667	15.1594281955357	2	"2"	NA
"1216"	"77"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1217"	"78"	"1"	"MeasID_3"	74.6871021190566	57.6161361587421	4	"4"	NA
"1218"	"78"	"2"	"MeasID_4"	NA	NA	4	"0"	NA
"1219"	"78"	"3"	"MeasID_5"	34.6875	20.56	4	"2"	NA
"1220"	"78"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"1221"	"78"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"1222"	"78"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"1223"	"78"	"7"	"MeasID_9"	6.0625	3.72333333333333	4	"2"	NA
"1224"	"78"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"1225"	"78"	"9"	"MeasID_11"	373.19821659801	176.764288797347	4	"4"	NA
"1226"	"78"	"10"	"MeasID_12"	0.9053068699286	1.07707582657147	4	"4"	NA
"1227"	"78"	"11"	"MeasID_13"	NA	NA	4	"0"	NA
"1228"	"78"	"12"	"MeasID_14"	1.39940563749708	1.57421730555278	4	"4"	NA
"1229"	"78"	"13"	"MeasID_15"	0.2	0.136666666666667	4	"2"	NA
"1230"	"78"	"14"	"MeasID_16"	NA	NA	4	"0"	NA
"1231"	"78"	"15"	"MeasID_17"	19.4878613247173	19.8179492291264	4	"4"	NA
"1232"	"78"	"16"	"MeasID_18"	NA	NA	4	"0"	NA
"1233"	"79"	"1"	"MeasID_3"	59.6746021190566	49.7561361587421	4	"4"	NA
"1234"	"79"	"2"	"MeasID_4"	NA	NA	4	"0"	NA
"1235"	"79"	"3"	"MeasID_5"	26.2575	17.21	4	"2"	NA
"1236"	"79"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"1237"	"79"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"1238"	"79"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"1239"	"79"	"7"	"MeasID_9"	6.095	3.48333333333333	4	"2"	NA
"1240"	"79"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"1241"	"79"	"9"	"MeasID_11"	315.94821659801	194.430955464013	4	"4"	NA
"1242"	"79"	"10"	"MeasID_12"	0.9928068699286	1.12374249323813	4	"4"	NA
"1243"	"79"	"11"	"MeasID_13"	NA	NA	4	"0"	NA
"1244"	"79"	"12"	"MeasID_14"	1.39940563749708	1.57421730555278	4	"4"	NA
"1245"	"79"	"13"	"MeasID_15"	0.2875	0.183333333333333	4	"2"	NA
"1246"	"79"	"14"	"MeasID_16"	NA	NA	4	"0"	NA
"1247"	"79"	"15"	"MeasID_17"	19.4878613247173	19.8179492291264	4	"4"	NA
"1248"	"79"	"16"	"MeasID_18"	NA	NA	4	"0"	NA
"1249"	"80"	"1"	"MeasID_3"	13.5536865567312	23.6756053411538	4	"3"	NA
"1250"	"80"	"2"	"MeasID_4"	NA	NA	4	"0"	NA
"1251"	"80"	"3"	"MeasID_5"	NA	NA	4	"0"	NA
"1252"	"80"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"1253"	"80"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"1254"	"80"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"1255"	"80"	"7"	"MeasID_9"	NA	NA	4	"0"	NA
"1256"	"80"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"1257"	"80"	"9"	"MeasID_11"	0.681649793517408	1.21570805900951	4	"3"	NA
"1258"	"80"	"10"	"MeasID_12"	1.14573733634104	1.79140905604149	4	"4"	NA
"1259"	"80"	"11"	"MeasID_13"	NA	NA	4	"0"	NA
"1260"	"80"	"12"	"MeasID_14"	0.501413449444444	0.989938818148147	4	"3"	NA
"1261"	"80"	"13"	"MeasID_15"	NA	NA	4	"0"	NA
"1262"	"80"	"14"	"MeasID_16"	NA	NA	4	"0"	NA
"1263"	"80"	"15"	"MeasID_17"	8.9833222538197	9.54329251873778	4	"3"	NA
"1264"	"80"	"16"	"MeasID_18"	NA	NA	4	"0"	NA
"1265"	"81"	"1"	"MeasID_3"	20.4446608125417	23.8521042812986	7	"5"	NA
"1266"	"81"	"2"	"MeasID_4"	26.8333333333333	31.3055555555555	7	"3"	NA
"1267"	"81"	"3"	"MeasID_5"	14.565	16.9925	7	"1"	NA
"1268"	"81"	"4"	"MeasID_6"	NA	NA	7	"0"	NA
"1269"	"81"	"5"	"MeasID_7"	11.9833571428571	13.9805833333333	7	"1"	NA
"1270"	"81"	"6"	"MeasID_8"	NA	NA	7	"0"	NA
"1271"	"81"	"7"	"MeasID_9"	NA	NA	7	"0"	NA
"1272"	"81"	"8"	"MeasID_10"	NA	NA	7	"0"	NA
"1273"	"81"	"9"	"MeasID_11"	0.948497968005291	1.10658096267284	7	"5"	NA
"1274"	"81"	"10"	"MeasID_12"	2.05658385159978	1.59268116019974	7	"6"	NA
"1275"	"81"	"11"	"MeasID_13"	0.413675	0.482620833333333	7	"3"	NA
"1276"	"81"	"12"	"MeasID_14"	0.736078713333333	0.858758498888888	7	"3"	NA
"1277"	"81"	"13"	"MeasID_15"	NA	NA	7	"0"	NA
"1278"	"81"	"14"	"MeasID_16"	0.183424761195511	0.213995554728096	7	"2"	NA
"1279"	"81"	"15"	"MeasID_17"	19.9227399954177	15.2938340164714	7	"6"	NA
"1280"	"81"	"16"	"MeasID_18"	4.03846153846154	4.71153846153847	7	"2"	NA
"1281"	"82"	"1"	"MeasID_3"	11.2980217162143	13.5576260594571	6	"3"	NA
"1282"	"82"	"2"	"MeasID_4"	20.5984848484848	24.7181818181818	6	"2"	NA
"1283"	"82"	"3"	"MeasID_5"	16.9925	20.391	6	"1"	NA
"1284"	"82"	"4"	"MeasID_6"	NA	NA	6	"0"	NA
"1285"	"82"	"5"	"MeasID_7"	13.9805833333333	16.7767	6	"1"	NA
"1286"	"82"	"6"	"MeasID_8"	NA	NA	6	"0"	NA
"1287"	"82"	"7"	"MeasID_9"	NA	NA	6	"0"	NA
"1288"	"82"	"8"	"MeasID_10"	NA	NA	6	"0"	NA
"1289"	"82"	"9"	"MeasID_11"	0.736725734515531	0.884070881418637	6	"4"	NA
"1290"	"82"	"10"	"MeasID_12"	2.20289046075885	1.67546855291062	6	"5"	NA
"1291"	"82"	"11"	"MeasID_13"	0.177	0.2124	6	"1"	NA
"1292"	"82"	"12"	"MeasID_14"	0.370707337465578	0.444848804958693	6	"2"	NA
"1293"	"82"	"13"	"MeasID_15"	NA	NA	6	"0"	NA
"1294"	"82"	"14"	"MeasID_16"	0.093458307416268	0.112149968899522	6	"2"	NA
"1295"	"82"	"15"	"MeasID_17"	24.5832169201228	19.9606251303283	6	"5"	NA
"1296"	"82"	"16"	"MeasID_18"	6.01153846153847	7.21384615384616	6	"2"	NA
"1297"	"83"	"1"	"MeasID_3"	19.9500052776298	22.8000060315769	8	"7"	NA
"1298"	"83"	"2"	"MeasID_4"	31.3330303030303	35.8091774891775	8	"4"	NA
"1299"	"83"	"3"	"MeasID_5"	12.744375	14.565	8	"1"	NA
"1300"	"83"	"4"	"MeasID_6"	NA	NA	8	"0"	NA
"1301"	"83"	"5"	"MeasID_7"	10.4854375	11.9833571428571	8	"1"	NA
"1302"	"83"	"6"	"MeasID_8"	NA	NA	8	"0"	NA
"1303"	"83"	"7"	"MeasID_9"	NA	NA	8	"0"	NA
"1304"	"83"	"8"	"MeasID_10"	NA	NA	8	"0"	NA
"1305"	"83"	"9"	"MeasID_11"	0.882537091341045	1.00861381867548	8	"7"	NA
"1306"	"83"	"10"	"MeasID_12"	2.55938525377317	2.23358314716933	8	"8"	NA
"1307"	"83"	"11"	"MeasID_13"	0.13275	0.151714285714286	8	"1"	NA
"1308"	"83"	"12"	"MeasID_14"	0.398552512301637	0.455488585487586	8	"3"	NA
"1309"	"83"	"13"	"MeasID_15"	NA	NA	8	"0"	NA
"1310"	"83"	"14"	"MeasID_16"	0.141717621187201	0.161962995642515	8	"4"	NA
"1311"	"83"	"15"	"MeasID_17"	32.2236339672364	30.0132708383994	8	"8"	NA
"1312"	"83"	"16"	"MeasID_18"	9.39615384615385	10.7384615384615	8	"4"	NA
"1313"	"84"	"1"	"MeasID_3"	17.0814146062887	19.9283170406702	7	"5"	NA
"1314"	"84"	"2"	"MeasID_4"	31.3940476190476	36.6263888888889	7	"3"	NA
"1315"	"84"	"3"	"MeasID_5"	NA	NA	7	"0"	NA
"1316"	"84"	"4"	"MeasID_6"	NA	NA	7	"0"	NA
"1317"	"84"	"5"	"MeasID_7"	NA	NA	7	"0"	NA
"1318"	"84"	"6"	"MeasID_8"	NA	NA	7	"0"	NA
"1319"	"84"	"7"	"MeasID_9"	NA	NA	7	"0"	NA
"1320"	"84"	"8"	"MeasID_10"	NA	NA	7	"0"	NA
"1321"	"84"	"9"	"MeasID_11"	1.00183073492114	1.16880252407466	7	"5"	NA
"1322"	"84"	"10"	"MeasID_12"	1.96199530006845	1.48232785007986	7	"6"	NA
"1323"	"84"	"11"	"MeasID_13"	0.26858	0.313343333333333	7	"2"	NA
"1324"	"84"	"12"	"MeasID_14"	0.203770257265432	0.23773196680967	7	"2"	NA
"1325"	"84"	"13"	"MeasID_15"	NA	NA	7	"0"	NA
"1326"	"84"	"14"	"MeasID_16"	0.137767240079365	0.160728446759259	7	"3"	NA
"1327"	"84"	"15"	"MeasID_17"	23.6610023500042	19.6551400968224	7	"6"	NA
"1328"	"84"	"16"	"MeasID_18"	9.88571428571429	11.5333333333333	7	"4"	NA
"1329"	"85"	"1"	"MeasID_3"	16.0784514275956	20.0980642844945	5	"3"	NA
"1330"	"85"	"2"	"MeasID_4"	18.6	23.25	5	"1"	NA
"1331"	"85"	"3"	"MeasID_5"	NA	NA	5	"0"	NA
"1332"	"85"	"4"	"MeasID_6"	NA	NA	5	"0"	NA
"1333"	"85"	"5"	"MeasID_7"	NA	NA	5	"0"	NA
"1334"	"85"	"6"	"MeasID_8"	NA	NA	5	"0"	NA
"1335"	"85"	"7"	"MeasID_9"	NA	NA	5	"0"	NA
"1336"	"85"	"8"	"MeasID_10"	NA	NA	5	"0"	NA
"1337"	"85"	"9"	"MeasID_11"	1.18281667955027	1.47852084943784	5	"4"	NA
"1338"	"85"	"10"	"MeasID_12"	2.65636911800136	2.1104613975017	5	"5"	NA
"1339"	"85"	"11"	"MeasID_13"	0.14323	0.1790375	5	"1"	NA
"1340"	"85"	"12"	"MeasID_14"	0.187370583406462	0.234213229258077	5	"1"	NA
"1341"	"85"	"13"	"MeasID_15"	NA	NA	5	"0"	NA
"1342"	"85"	"14"	"MeasID_16"	0.0845711111111112	0.105713888888889	5	"1"	NA
"1343"	"85"	"15"	"MeasID_17"	29.8963003732606	25.446331499302	5	"5"	NA
"1344"	"85"	"16"	"MeasID_18"	1.12	1.4	5	"1"	NA
"1345"	"86"	"1"	"MeasID_3"	36.8424588395349	0	5	"1"	NA
"1346"	"86"	"2"	"MeasID_4"	NA	NA	5	"0"	NA
"1347"	"86"	"3"	"MeasID_5"	NA	NA	5	"0"	NA
"1348"	"86"	"4"	"MeasID_6"	NA	NA	5	"0"	NA
"1349"	"86"	"5"	"MeasID_7"	NA	NA	5	"0"	NA
"1350"	"86"	"6"	"MeasID_8"	NA	NA	5	"0"	NA
"1351"	"86"	"7"	"MeasID_9"	NA	NA	5	"0"	NA
"1352"	"86"	"8"	"MeasID_10"	NA	NA	5	"0"	NA
"1353"	"86"	"9"	"MeasID_11"	1.18047008101364	0.53946906675	5	"2"	NA
"1354"	"86"	"10"	"MeasID_12"	1.60062998061878	0.696620809106818	5	"4"	NA
"1355"	"86"	"11"	"MeasID_13"	NA	NA	5	"0"	NA
"1356"	"86"	"12"	"MeasID_14"	0.71686806666	0.608585083325	5	"4"	NA
"1357"	"86"	"13"	"MeasID_15"	NA	NA	5	"0"	NA
"1358"	"86"	"14"	"MeasID_16"	0.19828149375	0.2478518671875	5	"1"	NA
"1359"	"86"	"15"	"MeasID_17"	21.0483939077565	3.18849537033333	5	"3"	NA
"1360"	"86"	"16"	"MeasID_18"	NA	NA	5	"0"	NA
"1361"	"87"	"1"	"MeasID_3"	18.385754205	36.77150841	2	"1"	NA
"1362"	"87"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1363"	"87"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1364"	"87"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1365"	"87"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1366"	"87"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1367"	"87"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1368"	"87"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1369"	"87"	"9"	"MeasID_11"	0.348788077107143	0.697576154214286	2	"1"	NA
"1370"	"87"	"10"	"MeasID_12"	1.75884749638907	1.29769499277813	2	"2"	NA
"1371"	"87"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1372"	"87"	"12"	"MeasID_14"	0.8914843125	1.438968625	2	"2"	NA
"1373"	"87"	"13"	"MeasID_15"	0.32	0	2	"1"	NA
"1374"	"87"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1375"	"87"	"15"	"MeasID_17"	19.0546558071333	20.0774576049333	2	"2"	NA
"1376"	"87"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1377"	"88"	"1"	"MeasID_3"	36.530376434	7.22527595600804	10	"6"	NA
"1378"	"88"	"2"	"MeasID_4"	NA	NA	10	"0"	NA
"1379"	"88"	"3"	"MeasID_5"	NA	NA	10	"0"	NA
"1380"	"88"	"4"	"MeasID_6"	NA	NA	10	"0"	NA
"1381"	"88"	"5"	"MeasID_7"	NA	NA	10	"0"	NA
"1382"	"88"	"6"	"MeasID_8"	NA	NA	10	"0"	NA
"1383"	"88"	"7"	"MeasID_9"	NA	NA	10	"0"	NA
"1384"	"88"	"8"	"MeasID_10"	NA	NA	10	"0"	NA
"1385"	"88"	"9"	"MeasID_11"	1.0607382144	0.46288264927771	10	"7"	NA
